num_1,num_2,num_3,first_name,last_name,city,country,department,with_nulls_1,contract_type_1,date_1,date_2
58,579.4330382635616,37.73423475324158,Harper,Allen,Kansas City,Chile,Quality Assurance,,CONTRACT,30-May-2023,13-Jul-2020
63,261.24081714880873,57.979322542479295,Lucas,Martin,Charlotte,Denmark,Analytics,,CONTRACT,04-May-2023,10-Jul-2021
67,894.9841028923897,57.96642320535597,Samuel,Garcia,Jacksonville,Thailand,IT,,CONTRACT,26-Feb-2022,18-Oct-2020
8,656.0563259236922,54.71620091107906,Evelyn,Nguyen,Kansas City,Netherlands,Research,,CONTRACT,10-Jan-2023,23-May-2020
82,192.9870884699195,64.87571218747969,,Jones,Raleigh,Belgium,Quality Assurance,,CONTRACT,31-Jan-2023,22-Dec-2022
17,734.4943795147362,50.87607782885844,Amelia,Martinez,Seattle,Canada,Design,,CONTRACT,12-Sep-2023,18-Jan-2022
18,73.81356294530661,56.76191696012208,Riley,Anderson,,Mexico,Operations,Seattle,CONTRACT,22-Oct-2023,07-Sep-2021
81,615.6110637822381,55.02996142497889,,Hill,Jacksonville,UK,Design,,CONTRACT,08-Oct-2023,04-Jan-2023
55,695.4678264383776,44.33445900180456,Jackson,Hill,Houston,Thailand,Customer Support,,CONTRACT,06-Jun-2021,01-Jul-2023
94,546.4246463483058,55.48818808818878,Jack,Young,Miami,Norway,Design,,CONTRACT,24-Jul-2021,04-Jul-2020
6,340.0854569652202,44.76273144655506,Michael,Nguyen,Memphis,Ireland,Sales,,CONTRACT,15-Sep-2020,28-Dec-2023
85,463.0355522566736,41.506991572499814,Riley,Smith,Seattle,Singapore,Sales,,CONTRACT,18-Nov-2023,02-May-2022
46,363.77178877947927,72.51433376315356,,Martin,Seattle,UK,Finance,Washington,CONTRACT,17-May-2023,27-Apr-2021
50,83.31971717711161,56.42355496582203,Charlotte,Lee,Milwaukee,Denmark,Quality Assurance,Fresno,CONTRACT,10-Sep-2021,04-Apr-2022
87,500.46747211113353,55.87922569198731,,Martin,,Singapore,Sales,Portland,CONTRACT,14-May-2021,10-Apr-2022
63,429.34015242851643,41.00278643624316,Mason,Wright,Phoenix,Switzerland,Customer Support,,CONTRACT,07-Feb-2022,15-Sep-2023
82,432.8025431078021,50.58445126386281,Daniel,Young,Jacksonville,Peru,Operations,,CONTRACT,10-Aug-2022,31-Dec-2023
27,934.8882997354103,40.93797840625251,Sofia,Walker,San Antonio,Germany,Legal,,CONTRACT,25-Sep-2022,21-Feb-2023
26,556.9733776442416,67.39750315874012,Ethan,Clark,Charlotte,Chile,Customer Support,,CONTRACT,19-Jun-2020,13-May-2023
42,278.66610786605384,38.144385501209015,Abigail,Moore,,UK,IT,,CONTRACT,28-Mar-2022,03-Jan-2021
3,591.4693907231695,47.96869374653661,Lucas,Allen,Washington,Germany,Design,,CONTRACT,19-Jun-2022,08-Nov-2020
26,131.1454260207171,48.57112091399486,Grace,Miller,San Jose,Switzerland,IT,Louisville,CONTRACT,21-Mar-2020,28-Apr-2023
83,84.60139139475397,40.401347570984086,,Flores,Mesa,Germany,Analytics,,CONTRACT,02-Jun-2021,03-Jan-2022
29,91.0778337878404,44.227714192561116,Chloe,Torres,Philadelphia,Germany,Engineering,,CONTRACT,18-Jun-2020,16-Feb-2020
21,22.983846613950366,49.62483119617997,Jackson,Lopez,New York,China,Marketing,Nashville,CONTRACT,07-Dec-2022,01-Oct-2022
78,414.16978728781675,74.16778738588587,Avery,Garcia,Jacksonville,Canada,Human Resources,,CONTRACT,17-Apr-2023,16-Dec-2023
16,640.357923437904,43.978898904498,,Hernandez,Raleigh,Denmark,Sales,Boston,CONTRACT,01-Nov-2023,25-Oct-2021
33,374.2051243130211,55.84187771629632,Benjamin,Davis,Boston,Colombia,Sales,,CONTRACT,14-Feb-2023,02-Feb-2020
31,113.4917399762071,61.40622497997155,Emily,Gonzalez,Raleigh,Norway,Engineering,,CONTRACT,06-Jul-2020,02-Jun-2022
55,891.0476716201064,72.21730881192447,Evelyn,Green,Colorado Springs,Brazil,Finance,,CONTRACT,06-Feb-2022,08-Mar-2022
17,751.5514216657418,35.28129973132519,Carter,Thomas,,India,Finance,,CONTRACT,01-Mar-2023,31-Jan-2022
74,349.1168218024938,71.43485702058842,Lucas,Lee,Seattle,Spain,Operations,,CONTRACT,01-Apr-2022,07-Jun-2020
65,642.056695658358,65.94766118842824,Avery,Moore,Jacksonville,Australia,Marketing,,CONTRACT,31-Dec-2020,25-Apr-2023
48,936.1356722920234,45.247500029749965,,Moore,,Japan,Product,Sacramento,CONTRACT,06-Apr-2023,15-Feb-2020
48,626.343535175417,57.57186396612076,Aria,Hernandez,Fresno,Spain,Analytics,,CONTRACT,22-Mar-2023,20-Jan-2021
95,536.942362225052,78.94311029305572,Sophia,Martin,San Francisco,USA,Research,,CONTRACT,28-Sep-2020,07-Feb-2021
24,914.5121803161229,51.79738483079393,William,Hill,Phoenix,Germany,Customer Support,Mesa,CONTRACT,03-Jul-2023,03-Feb-2020
0,220.42047141738442,76.77333744788712,Jackson,Walker,New York,Canada,IT,,CONTRACT,06-Sep-2021,08-Jan-2022
8,281.2736164294336,40.57839032414948,William,Smith,Columbus,India,Finance,,CONTRACT,05-Sep-2021,01-Oct-2021
94,847.540018068768,79.87771604858487,Michael,Wilson,Charlotte,Argentina,Sales,,CONTRACT,21-Dec-2020,13-Sep-2023
81,331.20026691336903,35.13724219196116,Amelia,Green,Los Angeles,Switzerland,Marketing,,CONTRACT,09-Jun-2023,27-Jul-2022
75,964.0238899358551,54.12926068749627,Riley,Robinson,,Mexico,Design,,CONTRACT,13-Nov-2022,05-Dec-2022
90,175.2224767686671,60.06836581154633,Carter,Harris,San Diego,Australia,Marketing,,CONTRACT,08-Sep-2023,06-Nov-2021
77,117.80720029786795,54.28152264081428,Sebastian,Gonzalez,Washington,China,Human Resources,,CONTRACT,28-Feb-2023,17-Oct-2022
29,152.18529459207264,83.577952631002,Michael,Johnson,,Belgium,Sales,,CONTRACT,05-Dec-2022,16-Sep-2022
85,166.94284894954058,47.51184349078458,Noah,Wilson,Mesa,Portugal,Quality Assurance,,CONTRACT,24-Nov-2022,22-May-2020
20,472.17452973618435,46.14041411459198,Sebastian,Harris,San Jose,USA,Quality Assurance,,CONTRACT,16-Nov-2022,17-Mar-2022
31,907.356284125048,79.19367880314321,Chloe,Miller,,Portugal,Human Resources,,CONTRACT,23-Mar-2020,24-Oct-2020
6,334.19773652279594,57.5156163886794,Elizabeth,Moore,Portland,Japan,Research,,CONTRACT,02-Jan-2020,05-Apr-2022
63,135.35569538909198,37.45633855499794,Aria,Lewis,Chicago,Finland,Quality Assurance,,CONTRACT,02-May-2022,29-Jul-2022
43,509.5994309146873,58.44898457425225,Noah,Moore,,Denmark,Marketing,New York,CONTRACT,14-Aug-2022,04-Oct-2022
43,277.1603128452397,81.73375366200429,Aiden,Davis,Charlotte,Portugal,Legal,,CONTRACT,20-Nov-2021,22-Feb-2023
26,23.17892789909437,59.843423492893834,William,Martinez,Long Beach,Peru,Human Resources,,CONTRACT,20-Jun-2023,19-Aug-2020
86,75.36426510938065,39.186711765180725,Sebastian,Anderson,Seattle,Spain,Human Resources,,CONTRACT,20-Oct-2022,11-Jan-2021
50,965.4465813706945,63.396595532008924,Aria,Wright,Milwaukee,Switzerland,Design,,CONTRACT,08-Oct-2020,17-May-2022
50,289.6699205026648,62.055926033244255,Alexander,Torres,,Thailand,Human Resources,Boston,CONTRACT,19-Mar-2022,24-May-2020
71,154.44470856158,50.35918552084951,Jackson,Lee,Raleigh,Ireland,Quality Assurance,Miami,CONTRACT,22-Feb-2021,17-Apr-2021
8,192.6962099786903,54.40663730300281,,King,Nashville,Peru,Customer Support,,CONTRACT,11-Jun-2020,04-Oct-2020
68,556.844302781857,59.882679708400694,Alexander,Garcia,Denver,UK,Quality Assurance,Houston,CONTRACT,02-Oct-2023,20-Jul-2022
39,392.7866935793555,33.60683852360564,Sebastian,Miller,Baltimore,Canada,Human Resources,,CONTRACT,17-Jun-2021,14-Apr-2021
83,314.8512261695754,60.160860094882466,Emma,Smith,Indianapolis,Poland,Marketing,,CONTRACT,20-Jan-2021,12-Apr-2022
99,935.9660482244733,52.26927432214616,Daniel,Sanchez,,Germany,IT,,CONTRACT,18-May-2021,15-Jun-2020
48,478.3889608155151,53.54917358144342,Noah,Sanchez,Indianapolis,Peru,Procurement,,CONTRACT,11-Jul-2020,06-Aug-2020
88,153.5879973836356,65.40799191366496,Jack,Martinez,Indianapolis,Singapore,Human Resources,,CONTRACT,06-Jul-2020,17-Oct-2023
23,243.7774287254578,62.68709947911192,Riley,Wright,,Colombia,Procurement,,CONTRACT,08-Jul-2022,19-Dec-2021
73,580.0904655893136,53.942955304062295,Abigail,Miller,Albuquerque,Belgium,Quality Assurance,,CONTRACT,23-Sep-2020,25-Mar-2020
54,850.8590214242572,31.085443138454394,Sebastian,Green,Memphis,Ireland,Engineering,,CONTRACT,15-May-2022,02-Dec-2022
22,975.9218080917321,52.31572228123233,Victoria,Gonzalez,Charlotte,South Korea,Operations,San Jose,CONTRACT,01-Apr-2022,12-Sep-2021
41,874.562210183537,61.37373515814303,Henry,Johnson,Nashville,Norway,Quality Assurance,,CONTRACT,31-Dec-2023,16-Mar-2022
28,76.19179922492148,31.144860199751538,Riley,White,Nashville,Argentina,Quality Assurance,,CONTRACT,20-Mar-2020,22-May-2020
45,773.2785062494148,36.76108347108857,,Wilson,,France,Customer Support,Fresno,CONTRACT,19-Dec-2021,12-Apr-2021
68,264.31569433341326,57.422724525263455,Ethan,Williams,Mesa,Mexico,Marketing,,CONTRACT,31-Jul-2021,28-Feb-2023
92,37.86963005596722,43.04418787068342,Lily,Walker,,Brazil,Finance,,CONTRACT,29-Jun-2023,20-Feb-2020
74,243.27859622908477,62.24560309500394,Aiden,Hernandez,Charlotte,Ireland,Human Resources,,CONTRACT,28-Jun-2020,01-Dec-2022
74,594.218943405448,63.24550414739574,Daniel,Martin,Philadelphia,Finland,Design,,CONTRACT,25-Dec-2021,30-Jan-2020
87,747.2210337260847,52.15132733098688,Riley,Nguyen,,China,Quality Assurance,Fort Worth,CONTRACT,24-Jun-2022,30-Mar-2021
4,415.98182745536684,37.17433118095426,,Wright,San Diego,USA,Finance,,CONTRACT,21-Feb-2020,14-Nov-2023
23,565.7904024923749,67.9844898217946,James,Taylor,Denver,Brazil,Legal,,CONTRACT,22-May-2020,10-Jul-2020
97,388.652483319507,51.924920454276524,Elizabeth,Hill,Tucson,South Korea,Engineering,,CONTRACT,28-May-2020,04-Jun-2023
55,55.934302321342,52.87269079286064,Jackson,Martin,Milwaukee,Finland,Legal,San Francisco,CONTRACT,31-Jul-2021,11-Jul-2020
81,72.37742355610078,57.766464319214265,Sofia,Miller,Washington,Belgium,Marketing,,CONTRACT,28-Jul-2023,21-Apr-2022
43,68.45558482060122,43.64715588151653,Daniel,Flores,Memphis,China,Human Resources,Atlanta,CONTRACT,12-Sep-2020,10-Aug-2022
99,828.919228598717,38.525272447360805,Ava,Hill,Tucson,Spain,Research,Raleigh,CONTRACT,23-Aug-2022,05-Oct-2020
58,268.9094704691708,69.08382331903621,Mason,Sanchez,Long Beach,USA,Quality Assurance,,CONTRACT,26-May-2020,16-Apr-2021
100,201.4383764479659,33.386331965189086,Charlotte,Gonzalez,Atlanta,Poland,Product,,CONTRACT,08-Sep-2022,29-Dec-2021
91,1.5225313222003711,45.75969186658441,Victoria,Davis,Chicago,Thailand,Quality Assurance,,CONTRACT,04-Feb-2021,25-Dec-2021
14,518.9380234093318,42.94186705246162,Avery,Williams,San Antonio,France,Analytics,,CONTRACT,25-Sep-2023,15-Oct-2022
2,20.6754496137711,33.31111883290572,Sophia,Williams,,Brazil,IT,San Jose,CONTRACT,13-Oct-2023,27-Mar-2022
63,970.0490795998209,48.229454598120135,Elizabeth,Thomas,San Antonio,Finland,Analytics,,CONTRACT,19-Dec-2023,13-Feb-2023
2,564.2807707618801,51.72951199897018,Jack,Rodriguez,Houston,Denmark,Procurement,,CONTRACT,13-Jun-2021,07-Jan-2022
79,999.3096501751921,63.08031615870304,Michael,Hill,Raleigh,Czech Republic,Product,Mesa,CONTRACT,11-Dec-2023,09-Jul-2023
88,789.6383330755644,69.08348258056606,Emily,Moore,San Diego,Australia,Marketing,,CONTRACT,22-Jul-2023,25-Oct-2020
7,679.5731012695674,20.303935932942192,Joseph,Young,Fresno,China,Sales,Indianapolis,CONTRACT,14-Aug-2022,15-Jul-2020
51,61.643352471920984,61.05272275595552,Michael,Rodriguez,,Argentina,Analytics,Denver,CONTRACT,15-Nov-2020,30-Jul-2021
8,287.2948648938537,59.49300763291067,James,Garcia,Fort Worth,Switzerland,IT,,CONTRACT,26-Jan-2023,23-Jan-2020
20,478.0360791187271,34.098275391513184,Michael,Williams,,Italy,Operations,,CONTRACT,23-Sep-2020,07-Jul-2023
91,561.5491306578105,32.075487749204875,Emma,Martin,Detroit,Czech Republic,Finance,,CONTRACT,31-Oct-2020,15-Dec-2022
12,621.5843204112656,52.895944170994845,Alexander,Jackson,Columbus,Peru,Human Resources,,CONTRACT,19-May-2020,07-Nov-2022
16,698.7324538289746,79.67586050920174,Isabella,Johnson,Austin,New Zealand,Engineering,,CONTRACT,11-Sep-2020,12-Apr-2022
42,788.140716653405,33.43859787463205,Ava,Garcia,Washington,Canada,Legal,,CONTRACT,12-Aug-2022,25-Jun-2021
82,431.70908265750063,51.090283107323884,Amelia,Clark,Albuquerque,Switzerland,Quality Assurance,,CONTRACT,24-Feb-2023,07-Jul-2022
24,663.4069434304967,48.27197367839635,Lucas,Jones,Philadelphia,Peru,Customer Support,,CONTRACT,24-Feb-2022,30-Nov-2021
32,579.9386548871947,36.96521205652243,Evelyn,Johnson,San Diego,Italy,Finance,,CONTRACT,20-Jun-2020,05-Aug-2021
30,967.6390342545956,60.652911954064564,Riley,Torres,Fort Worth,Chile,Procurement,,CONTRACT,24-Feb-2023,17-Jun-2022
24,211.42632424971353,29.09838917796068,Elizabeth,Green,Phoenix,China,Human Resources,,CONTRACT,12-Nov-2023,17-Nov-2021
96,781.1806509009126,32.47935468041598,Carter,Walker,Raleigh,Italy,Engineering,Charlotte,CONTRACT,04-Jan-2021,30-Mar-2023
31,175.01636255802978,64.26617186898567,William,Smith,Indianapolis,Portugal,Design,,CONTRACT,29-Jan-2021,03-Jan-2020
56,454.6139463721027,48.269885272019536,Lily,Young,Baltimore,Norway,Quality Assurance,,CONTRACT,18-Dec-2020,26-Jul-2022
2,165.99593449869144,59.55301844132728,William,King,Boston,Ireland,Legal,Fort Worth,CONTRACT,03-Jul-2022,17-Jul-2020
4,383.8701576967655,45.43059729395637,Aiden,Moore,Kansas City,Switzerland,Operations,,CONTRACT,04-Feb-2023,23-Sep-2022
8,700.9649983384576,55.23797435766997,Lily,Anderson,,Brazil,Sales,,CONTRACT,31-Dec-2020,13-Apr-2020
64,856.0703681852419,39.289453825503315,,Martin,Philadelphia,Denmark,Sales,Washington,CONTRACT,10-Sep-2023,16-Jan-2023
27,93.45528774578027,28.991750763090053,Carter,Torres,Raleigh,Singapore,Operations,Louisville,CONTRACT,02-Oct-2023,21-Oct-2023
61,734.490110694007,28.9338020239694,Henry,Wright,Washington,China,Quality Assurance,,CONTRACT,02-Jun-2023,05-May-2020
42,52.81988353013545,51.45264628287887,David,Hill,Mesa,Portugal,Design,,CONTRACT,08-Sep-2020,02-Feb-2022
70,94.18994780180834,26.19676777865659,Alexander,Hernandez,Philadelphia,Italy,Legal,,CONTRACT,12-Jan-2023,14-Feb-2023
17,442.4932901817137,41.345056762631955,Amelia,Wright,Fort Worth,Poland,Legal,,CONTRACT,03-Nov-2020,03-Oct-2021
88,444.8315911000176,70.13909056172933,Benjamin,Davis,San Francisco,Poland,Customer Support,,CONTRACT,28-Jul-2020,03-Jul-2023
21,456.11034400191653,46.063591279288886,Mason,White,Houston,Japan,Operations,,CONTRACT,14-May-2022,14-Apr-2022
94,245.66699097439715,73.37881768291467,Liam,Allen,Colorado Springs,Argentina,Procurement,,CONTRACT,08-Jan-2022,31-Jul-2023
63,293.2804163368667,27.521986637213615,Victoria,Hill,Albuquerque,Portugal,Engineering,,CONTRACT,13-Nov-2020,19-Apr-2022
94,41.13366075678415,24.728848436074408,James,Perez,,Germany,Product,,CONTRACT,05-Oct-2022,12-Dec-2020
61,937.3008934349103,54.09658469753798,Daniel,Hill,Chicago,Argentina,Procurement,Atlanta,CONTRACT,04-Nov-2020,01-Jul-2021
74,845.0532256946868,35.35402835507512,Sophia,Clark,Philadelphia,Australia,Product,,CONTRACT,10-Dec-2023,21-Jul-2023
85,894.7986850988864,46.653573836927926,Isabella,Wilson,Austin,Germany,Legal,,CONTRACT,24-Feb-2022,31-Jul-2022
79,812.281616954229,65.63419579129237,Michael,Gonzalez,Fort Worth,Mexico,Quality Assurance,,CONTRACT,14-Sep-2023,05-Oct-2021
30,424.08765913876124,42.91967946464664,Sofia,Brown,Dallas,Argentina,Quality Assurance,,CONTRACT,31-Jan-2020,28-May-2022
14,825.6310659858007,65.16791693005715,Benjamin,Flores,Nashville,USA,Design,,CONTRACT,01-Feb-2021,28-Oct-2023
54,222.38614571251026,52.91450032777821,Riley,Brown,Albuquerque,Sweden,Marketing,,CONTRACT,28-May-2021,23-Jun-2021
13,23.009364803779132,78.39544080277011,Daniel,Lee,Washington,Austria,Quality Assurance,,CONTRACT,18-May-2023,19-Oct-2020
59,522.2194307047147,13.939106567068237,,Wright,New York,Poland,Marketing,,CONTRACT,13-Sep-2023,20-May-2022
8,531.6940884508133,36.478002032288714,Chloe,Smith,,Chile,Finance,,CONTRACT,27-Oct-2023,01-Jun-2020
84,784.9410139932977,74.857062131374,Scarlett,Perez,Indianapolis,China,Legal,Denver,CONTRACT,03-Dec-2020,21-Nov-2020
95,353.9572252038139,55.73246208955244,David,Martinez,San Francisco,Sweden,Engineering,,CONTRACT,24-Dec-2022,12-Aug-2020
44,887.0930649574724,31.90589601835336,Ella,Nguyen,,Spain,Research,,CONTRACT,30-May-2020,07-May-2020
84,920.1794200663084,25.370861641331835,Aiden,Wilson,,Czech Republic,Design,,CONTRACT,04-Oct-2021,13-Aug-2022
9,471.08320752240274,40.384561620005414,Sophia,Perez,Detroit,Japan,Analytics,Louisville,CONTRACT,10-Feb-2022,15-Oct-2023
18,291.7606492252457,35.625888084011834,Sophia,Miller,San Antonio,Peru,IT,,CONTRACT,11-Feb-2021,29-Jan-2023
57,47.739074322424635,46.8275605286646,Lily,Sanchez,Houston,Finland,Marketing,,CONTRACT,11-Jan-2023,23-Mar-2020
74,130.5633909563728,52.167116344001606,Scarlett,Johnson,Tucson,Poland,Quality Assurance,Atlanta,CONTRACT,26-Mar-2021,07-Nov-2021
68,7.886485265335086,43.53131854821422,Ava,Lewis,Houston,Poland,Procurement,,CONTRACT,09-Aug-2020,01-Jan-2021
29,427.7129829931634,48.783142712913886,Ethan,Miller,San Diego,Mexico,Design,,CONTRACT,10-Oct-2022,11-Feb-2023
71,505.43306991184636,64.8867457032679,Lucas,Nguyen,Denver,Thailand,Product,,CONTRACT,30-Aug-2020,17-Mar-2023
17,913.9314198828996,48.317289149079706,Samuel,Thomas,Austin,Sweden,Product,,CONTRACT,22-Nov-2022,15-Apr-2020
31,629.7885901783247,42.048501009813464,Isabella,Hill,Nashville,Canada,Analytics,,CONTRACT,15-Mar-2021,11-Jul-2020
28,100.82727769692268,50.856190150930615,Noah,Smith,Dallas,Japan,Research,San Jose,CONTRACT,30-Jul-2022,03-Mar-2023
31,948.0074647472788,63.310217464461736,Owen,Rodriguez,Colorado Springs,India,Marketing,Boston,CONTRACT,07-Oct-2022,17-Dec-2020
21,816.6761374701034,42.98090531217713,Harper,Williams,Nashville,Austria,Procurement,,CONTRACT,13-Jun-2021,03-Apr-2022
10,480.44225235920834,48.19407493340212,Noah,Rodriguez,San Jose,Sweden,Quality Assurance,,CONTRACT,22-Feb-2023,15-Aug-2023
34,899.5616933017402,39.88608355701018,Aiden,King,San Jose,Portugal,Research,,CONTRACT,19-Jan-2020,18-Sep-2020
98,832.8171669679198,47.48892059806413,Mia,Martinez,Los Angeles,Poland,Marketing,,CONTRACT,24-Apr-2022,23-Dec-2023
79,770.7228562277553,50.50181513851333,Aria,Gonzalez,New York,Italy,Legal,,CONTRACT,21-Aug-2020,26-Mar-2023
39,753.01827672418,33.30034934039,Evelyn,Rodriguez,Washington,Peru,Customer Support,San Francisco,CONTRACT,13-Jan-2021,18-Jan-2022
12,971.7063959862315,43.18037586820877,Mason,Young,Chicago,Switzerland,Sales,,CONTRACT,15-Feb-2023,18-May-2022
30,334.1422239597965,74.27225090097295,Joseph,Thompson,Dallas,Argentina,Marketing,Memphis,CONTRACT,09-Sep-2020,25-Aug-2020
30,530.9723814524691,45.32873340425941,Henry,Young,Seattle,Norway,Design,,CONTRACT,14-Sep-2023,27-Dec-2021
0,82.89238498727013,53.45381814642792,Henry,Taylor,Albuquerque,Peru,Sales,San Diego,CONTRACT,01-Sep-2020,04-Dec-2020
87,109.90984724251673,38.30980827229594,Jackson,Wright,Boston,Colombia,Design,,CONTRACT,24-Nov-2023,29-Apr-2022
32,932.4583943131838,63.32634756429334,William,Martin,Chicago,Sweden,Quality Assurance,,CONTRACT,29-Jan-2023,20-Feb-2021
47,398.49238541269824,62.327265528762126,Jack,Hernandez,Albuquerque,Czech Republic,Engineering,,CONTRACT,19-Sep-2021,19-Dec-2023
46,298.1718454317015,42.71122063744724,Daniel,Lee,Long Beach,Singapore,Legal,Portland,CONTRACT,05-Nov-2021,09-Dec-2020
14,376.97056722385105,53.869469534080956,Mia,Walker,Raleigh,Netherlands,Sales,Milwaukee,CONTRACT,29-Dec-2023,10-Jun-2023
30,895.3800616054431,41.6246035523192,Sebastian,Allen,Kansas City,Brazil,Quality Assurance,,CONTRACT,21-Jul-2023,30-Jul-2020
65,351.95119301192767,55.89241292742314,Evelyn,Martin,Boston,USA,Engineering,,CONTRACT,29-Jun-2022,31-Aug-2023
39,118.6966075742839,37.814163104912176,Ella,Perez,Milwaukee,UK,Product,,CONTRACT,01-Dec-2022,14-Oct-2022
1,998.4299214102327,32.9493293095811,Victoria,Jones,,Austria,Design,,CONTRACT,29-Sep-2022,22-May-2020
8,325.3379315159974,50.035433721159635,Lily,Hill,Detroit,Singapore,IT,,CONTRACT,18-Aug-2023,08-Apr-2023
89,407.80175389136133,37.007188745503804,Emily,Nguyen,Dallas,Sweden,Customer Support,,CONTRACT,02-Mar-2021,18-Jun-2023
94,174.76022614227858,44.36567940095928,Ella,Robinson,Boston,India,Design,Fort Worth,CONTRACT,15-Apr-2021,31-Mar-2021
90,597.9546916606422,49.40535044562901,Isabella,Scott,Kansas City,Sweden,Sales,,CONTRACT,19-Dec-2020,06-Jun-2020
35,490.1556983552566,68.73037182113968,Mason,Johnson,Fort Worth,Singapore,Quality Assurance,,CONTRACT,14-Jul-2020,10-Feb-2022
10,375.3327393945763,43.907907869780374,,King,Denver,Italy,Procurement,,CONTRACT,11-Jan-2023,26-Jun-2021
98,887.9155395850809,59.157107684880046,Isabella,Torres,Philadelphia,Germany,IT,,CONTRACT,08-Oct-2022,21-Jul-2023
85,5.994061514221438,49.31199871210282,Joseph,Walker,Columbus,Austria,IT,,CONTRACT,20-Feb-2021,05-Aug-2022
88,250.0665037215215,61.06577692480562,Charlotte,Hernandez,Nashville,Mexico,Operations,,CONTRACT,29-Apr-2020,23-Jul-2020
66,827.6936143692197,20.487252804918654,Emily,Garcia,Los Angeles,Singapore,Human Resources,,CONTRACT,24-Oct-2023,15-Aug-2023
83,935.5009252744042,56.88879296880348,Samuel,Taylor,,India,Analytics,Albuquerque,CONTRACT,11-Apr-2023,27-Oct-2021
66,970.9589791383181,45.37444248298543,William,Thomas,Sacramento,Brazil,Quality Assurance,,CONTRACT,27-Nov-2021,06-Jan-2023
50,879.3635345213896,50.40063318853122,Chloe,Martinez,Washington,Netherlands,Procurement,,CONTRACT,06-Feb-2023,05-Feb-2023
31,505.23810298034175,23.96284822913668,Amelia,Anderson,Nashville,Colombia,Legal,,CONTRACT,16-Aug-2022,20-Oct-2023
47,451.1322615719005,49.91312466586431,Sophia,King,Baltimore,Brazil,Engineering,,CONTRACT,01-May-2022,05-May-2022
42,19.801376592655238,58.78980343719838,Joseph,Lewis,Los Angeles,Australia,Engineering,,CONTRACT,22-Sep-2023,29-May-2021
