num_1,num_2,num_3,num_4,num_5,first_name,last_name_2,city_3,country_4,department_5,with_nulls_1,with_nulls_2,constant_1,constant_2
46,733.6760880994984,44.61967438158652,4,869.0324079128445,Lily,Martinez,Sacramento,Denmark,Sales,,,CONSTANT,CONSTANT
23,990.714194106378,6.163373226389737,82,450.70582748165776,Daniel,Ramirez,Atlanta,Norway,Marketing,,Baltimore,CONSTANT,CONSTANT
12,790.3879708332349,51.70340676866142,60,44.628651213881156,Matthew,Thompson,Seattle,Australia,Legal,Austin,Miami,CONSTANT,CONSTANT
17,71.01159151521297,44.555579739463745,5,637.558918560824,Lucas,Taylor,Seattle,Mexico,IT,Chicago,,CONSTANT,CONSTANT
91,34.429101537244875,47.26055558090281,31,530.163958827339,Emily,Wilson,Colorado Springs,Finland,Operations,,,CONSTANT,CONSTANT
77,147.01503512233305,25.460804448963323,98,415.2080493458629,Carter,Taylor,Dallas,Portugal,Human Resources,Louisville,Raleigh,CONSTANT,CONSTANT
12,966.6738584622764,43.73942357572649,49,447.9759929395837,Sofia,Moore,Jacksonville,Peru,Human Resources,,,CONSTANT,CONSTANT
34,736.1030934344963,46.8868955348611,32,546.2393839530482,Mia,Flores,Washington,Canada,Research,,,CONSTANT,CONSTANT
15,474.89848868118287,55.2002341070227,44,400.43981366575787,Ethan,Jackson,Los Angeles,USA,IT,,,CONSTANT,CONSTANT
9,483.6580925967257,70.56929005549631,28,439.64806616678743,Ella,Green,New York,Brazil,Legal,,,CONSTANT,CONSTANT
46,799.5287357188779,50.37144714744429,46,23.241567157585852,Ava,Jones,Austin,Japan,Finance,,,CONSTANT,CONSTANT
7,239.6160144468178,75.58401713168456,71,315.59540092977943,Scarlett,Sanchez,San Diego,Austria,Legal,San Jose,,CONSTANT,CONSTANT
32,337.7703207786118,33.00489734657275,80,448.9043979162743,Evelyn,Lee,Las Vegas,Argentina,Marketing,,,CONSTANT,CONSTANT
46,940.1771622794485,41.56300510287603,10,972.8114198517054,Evelyn,Moore,Long Beach,France,Marketing,,Kansas City,CONSTANT,CONSTANT
16,291.6093172805295,59.16812757348674,58,314.5405912023391,Benjamin,Hernandez,Nashville,Thailand,Procurement,,,CONSTANT,CONSTANT
32,146.36831882330182,33.634652735981305,38,47.88070060180927,Mia,Allen,Phoenix,Portugal,Finance,,,CONSTANT,CONSTANT
52,698.439011317688,52.24104606670937,62,128.9141690530712,Ella,King,Charlotte,Australia,Legal,,,CONSTANT,CONSTANT
11,657.9241198721686,47.26839226262925,86,342.4631926697591,Owen,Johnson,Indianapolis,Chile,Analytics,Jacksonville,,CONSTANT,CONSTANT
79,753.4995874813999,42.54419382519485,27,881.8233103907352,Carter,Lee,Baltimore,Czech Republic,Operations,,,CONSTANT,CONSTANT
33,511.6339885641662,56.777462212970676,56,553.7690738029119,Harper,Martin,Mesa,China,Procurement,Denver,Sacramento,CONSTANT,CONSTANT
66,740.8732147738945,64.36204580725747,77,209.8323803886174,Emily,Martin,Indianapolis,UK,IT,,,CONSTANT,CONSTANT
70,161.0924066767212,26.58627995788092,28,791.1074919112673,Benjamin,Robinson,Milwaukee,South Korea,Engineering,,,CONSTANT,CONSTANT
15,703.7595579356934,42.704646177317244,11,742.9075391268769,James,Davis,Fresno,UK,Legal,Dallas,Denver,CONSTANT,CONSTANT
85,462.49395108201986,30.056220182558594,58,888.1469762231892,Alexander,Davis,Las Vegas,Spain,Finance,,Chicago,CONSTANT,CONSTANT
68,132.4504916971263,52.73180447808692,75,273.44544519664737,Avery,Perez,San Antonio,Germany,IT,,,CONSTANT,CONSTANT
15,47.8264124759622,59.19569384018713,25,385.0992775954705,Evelyn,Lee,Sacramento,Czech Republic,Quality Assurance,,,CONSTANT,CONSTANT
42,836.136247879464,41.239573069512176,73,278.3888338584176,Sophia,Lewis,Baltimore,UK,Finance,,,CONSTANT,CONSTANT
36,619.3293423910231,53.40750976165757,0,947.5123504673509,Aiden,Thompson,Denver,Brazil,Marketing,Miami,,CONSTANT,CONSTANT
81,339.75926283962497,67.96231412075775,82,99.4255525906954,Henry,Walker,Jacksonville,Belgium,Quality Assurance,,,CONSTANT,CONSTANT
97,356.57268327390454,35.24954445751308,4,779.6852672557786,Elizabeth,Wilson,Kansas City,Canada,Product,,Long Beach,CONSTANT,CONSTANT
84,672.6701810494185,37.28430669247265,13,323.8576202484575,Owen,Scott,Jacksonville,Austria,Analytics,,,CONSTANT,CONSTANT
39,335.5820848322084,42.945483267827875,15,657.3325046688395,Benjamin,Brown,Raleigh,Argentina,Product,Fresno,San Jose,CONSTANT,CONSTANT
56,689.7290033489173,40.764353555609304,47,551.9495584651369,Amelia,Smith,Miami,China,Human Resources,,Dallas,CONSTANT,CONSTANT
30,669.3474330539972,70.99818376718757,92,109.6559458976748,Carter,Miller,Nashville,Chile,IT,,Jacksonville,CONSTANT,CONSTANT
0,927.1650004914464,49.09306194825147,38,968.245494595094,Aria,Lee,Milwaukee,Japan,Operations,,Baltimore,CONSTANT,CONSTANT
11,499.7122912126447,48.391548522539104,56,713.40522096624,Alexander,Martin,San Diego,Singapore,Legal,Atlanta,,CONSTANT,CONSTANT
14,351.7444028719108,53.855805060798055,50,911.6082093109131,Scarlett,Johnson,Miami,Austria,Engineering,,Albuquerque,CONSTANT,CONSTANT
79,270.9274667441017,30.02906026484177,74,799.9532431961162,Ava,Lewis,Las Vegas,Singapore,Design,,,CONSTANT,CONSTANT
12,772.4442864019029,39.97117746675221,92,616.2950767691542,Isabella,Rodriguez,Las Vegas,Sweden,Procurement,,,CONSTANT,CONSTANT
98,994.512720994737,62.950116970485695,7,575.458757937631,Amelia,Torres,Dallas,India,Research,,,CONSTANT,CONSTANT
56,509.0009131580169,70.22698595108585,80,932.0532391779559,James,Gonzalez,Phoenix,Australia,Marketing,Boston,,CONSTANT,CONSTANT
49,696.9185705469727,22.232504581149016,5,555.5216572021872,Sophia,Jackson,Denver,Japan,Analytics,,,CONSTANT,CONSTANT
45,842.6999300618195,78.9180964405569,78,759.6035853878619,Benjamin,Hill,Mesa,Italy,Customer Support,,,CONSTANT,CONSTANT
86,88.44806764016356,50.47356766568277,77,978.7279459132453,Owen,Wilson,Columbus,Finland,Human Resources,Dallas,,CONSTANT,CONSTANT
23,678.1915847182273,32.68715638933156,11,895.2813846048538,Ethan,Martin,Denver,Norway,Engineering,,Louisville,CONSTANT,CONSTANT
16,86.85642073538469,74.63165472421974,50,171.51916730765382,Ethan,Torres,Chicago,Canada,Research,,,CONSTANT,CONSTANT
49,630.575157482844,88.24118251334761,20,98.01534787586009,Isabella,Anderson,Los Angeles,New Zealand,Legal,Colorado Springs,San Jose,CONSTANT,CONSTANT
0,534.1603659114006,68.73214760179701,30,908.1891640473885,Emma,Perez,Sacramento,China,Engineering,Miami,,CONSTANT,CONSTANT
53,78.77793469984573,52.651852868603626,42,459.9610773684032,Michael,Flores,San Jose,Sweden,Legal,,,CONSTANT,CONSTANT
26,377.73114181214504,48.830965800092265,23,806.6473227221586,Michael,Flores,Columbus,Belgium,Legal,,,CONSTANT,CONSTANT
30,119.69184683142974,55.17119336949768,64,373.7646142874049,Abigail,Green,Washington,Spain,Quality Assurance,,Indianapolis,CONSTANT,CONSTANT
0,792.8387863653669,20.088257193924967,29,238.2588452035882,Grace,Hill,Charlotte,UK,Design,,,CONSTANT,CONSTANT
53,489.6042540840847,47.96926337907344,80,512.3454582687012,Aiden,Wright,Fort Worth,Thailand,Operations,,,CONSTANT,CONSTANT
16,770.88222728625,61.02209227444973,39,718.986972663589,Abigail,Rodriguez,Tucson,Poland,Legal,,,CONSTANT,CONSTANT
10,696.5931740830139,37.56934606755665,48,561.8314429517418,Harper,Gonzalez,Dallas,Singapore,Product,,,CONSTANT,CONSTANT
22,813.1209938163099,58.36733436590966,77,953.4807061843808,Sebastian,Wright,Albuquerque,Portugal,Sales,,Raleigh,CONSTANT,CONSTANT
68,456.9226926151084,58.08970324896979,64,185.32443043709722,Jack,Taylor,Philadelphia,Switzerland,Human Resources,,Phoenix,CONSTANT,CONSTANT
34,721.2168338603794,44.146094732672466,53,541.3629935495663,Scarlett,Thompson,Detroit,Poland,Marketing,,,CONSTANT,CONSTANT
53,951.9633823590692,57.70008766775668,27,104.42276436222875,Olivia,Flores,Houston,France,Engineering,,,CONSTANT,CONSTANT
21,71.81579869349908,43.78819664413165,58,966.5386866034873,Michael,Perez,Sacramento,Denmark,Quality Assurance,Detroit,,CONSTANT,CONSTANT
99,730.2298170039311,27.103229161002602,79,69.8989151571634,Matthew,Rodriguez,Miami,France,Procurement,Las Vegas,,CONSTANT,CONSTANT
49,89.23675324539381,42.455040263774684,60,103.70195358468415,Benjamin,Anderson,Washington,Ireland,Product,,Colorado Springs,CONSTANT,CONSTANT
39,828.8376507266903,64.26899302226961,66,107.51424620194317,Lucas,Martin,Baltimore,Poland,Human Resources,New York,,CONSTANT,CONSTANT
8,877.0151935633372,31.59555013052202,29,416.5848080522974,James,White,Portland,USA,Marketing,,,CONSTANT,CONSTANT
3,688.3397887715645,28.578742953480152,36,6.840392334170997,Benjamin,Martinez,Atlanta,Norway,Customer Support,,,CONSTANT,CONSTANT
15,866.5869150187758,65.30295887888003,83,145.61289869926674,Chloe,Flores,Austin,Peru,Product,,Raleigh,CONSTANT,CONSTANT
72,13.758917486487942,63.04226382696868,36,506.58285990367733,Mason,Moore,Columbus,Colombia,Finance,,,CONSTANT,CONSTANT
50,204.40323630584956,48.37280107436178,42,542.5253020288254,Abigail,Sanchez,Baltimore,Denmark,Marketing,San Jose,,CONSTANT,CONSTANT
34,91.3725158958143,46.17092602779227,56,566.9074053255301,Samuel,Torres,Memphis,Japan,IT,,Nashville,CONSTANT,CONSTANT
72,550.0006108714464,56.211503340786194,54,590.3561198734877,Alexander,Thomas,Louisville,Switzerland,Engineering,Milwaukee,,CONSTANT,CONSTANT
6,422.771579403865,56.46683154335011,84,943.6785795939194,Evelyn,Davis,Memphis,Finland,Research,,,CONSTANT,CONSTANT
81,8.52876291276361,69.57574035080415,71,559.0911358826734,Carter,Brown,Jacksonville,Sweden,Customer Support,,,CONSTANT,CONSTANT
86,773.1425664091647,53.08772954715109,15,621.5982143657437,Carter,Martin,Fresno,Italy,Design,,,CONSTANT,CONSTANT
69,454.2510927880631,58.937313592206834,72,937.5214106155635,Sebastian,Miller,Portland,India,Operations,,,CONSTANT,CONSTANT
91,314.2790822466548,73.12694012190518,8,604.0473003060571,Abigail,Sanchez,Memphis,Belgium,Design,,,CONSTANT,CONSTANT
24,548.210747228234,54.69208417701185,89,390.43572892273204,Alexander,Anderson,Denver,UK,Finance,Memphis,Mesa,CONSTANT,CONSTANT
39,300.8963695795611,36.86503938326577,65,742.606643307202,Henry,Smith,San Francisco,Ireland,Quality Assurance,,,CONSTANT,CONSTANT
39,772.8620745418873,70.10373583075337,84,127.76648560833547,David,Ramirez,Washington,Argentina,Human Resources,Raleigh,,CONSTANT,CONSTANT
76,482.3058496271546,56.24462542774803,59,924.4279323337919,Mason,Scott,Indianapolis,Sweden,Product,,,CONSTANT,CONSTANT
70,533.9897250661186,53.30934417253037,69,122.42972997410995,Ava,Young,Tucson,India,Marketing,,,CONSTANT,CONSTANT
100,960.6827375616002,35.520877122184764,14,760.0632894134899,Isabella,Davis,Mesa,Spain,Analytics,,,CONSTANT,CONSTANT
84,407.73254434689596,36.749355324143906,93,90.66144298430811,Daniel,Nguyen,Portland,New Zealand,Operations,,,CONSTANT,CONSTANT
43,379.6860421479976,53.93012369310468,55,841.6945191037953,Mia,Harris,San Antonio,Poland,Product,Baltimore,Philadelphia,CONSTANT,CONSTANT
2,139.33902108547235,53.06698190091743,37,120.4416629446795,Owen,Lewis,Columbus,Belgium,Human Resources,,,CONSTANT,CONSTANT
85,716.1202750124467,45.850154498660935,63,462.6512232531994,Scarlett,Nguyen,Boston,UK,IT,,,CONSTANT,CONSTANT
18,19.477792076511015,59.856929305278555,95,928.15895304109,Emma,Lee,Fort Worth,Denmark,Customer Support,,Denver,CONSTANT,CONSTANT
39,276.0391650928483,41.95884832376244,99,823.7915899606278,Sophia,Allen,Columbus,Brazil,Quality Assurance,Philadelphia,Nashville,CONSTANT,CONSTANT
36,233.5838268599352,45.77260828792032,44,189.1885631526682,Owen,Wright,Baltimore,Chile,Human Resources,,Fresno,CONSTANT,CONSTANT
25,86.24074824002292,56.33742041323495,44,23.15283985775418,Scarlett,Sanchez,Columbus,Brazil,Product,Dallas,Las Vegas,CONSTANT,CONSTANT
54,255.8132858376253,21.760763956863144,86,618.3189092504241,Lily,Moore,Chicago,Brazil,Procurement,,,CONSTANT,CONSTANT
27,877.0316691207955,46.40974289843176,93,704.8130525398058,Amelia,Sanchez,Charlotte,Switzerland,Sales,,,CONSTANT,CONSTANT
63,902.0206678419884,50.2205842543039,83,97.0044556286369,Benjamin,Robinson,Raleigh,Germany,Procurement,Philadelphia,,CONSTANT,CONSTANT
5,224.9023343253973,45.07601446568895,12,28.12600400788934,Emma,Wilson,Fort Worth,Germany,Quality Assurance,,,CONSTANT,CONSTANT
54,21.400256625177192,36.29377229707275,48,286.6113795273879,Chloe,Thomas,Indianapolis,USA,Research,,,CONSTANT,CONSTANT
8,808.2653495778254,21.796623444735733,19,995.2881981564792,Owen,Rodriguez,Jacksonville,Switzerland,Research,Dallas,Las Vegas,CONSTANT,CONSTANT
19,637.5185301610196,44.61568939709789,50,243.11258719789342,Mason,Anderson,Albuquerque,Peru,Engineering,,,CONSTANT,CONSTANT
21,403.31558411997827,45.57238030802835,60,597.6082017521179,Matthew,Allen,Jacksonville,Argentina,Sales,,,CONSTANT,CONSTANT
85,8.789602684260768,46.58509945403725,57,68.06497927743926,Daniel,Lewis,Seattle,Switzerland,Research,,,CONSTANT,CONSTANT
6,409.70069360507864,34.16248813884251,11,805.8945984693544,Emma,Ramirez,San Francisco,Mexico,Procurement,,Austin,CONSTANT,CONSTANT
70,378.24194682355363,43.42786865505734,29,916.1851015478134,Emma,Hernandez,Louisville,New Zealand,Finance,Houston,,CONSTANT,CONSTANT
28,424.83483013400723,31.134474263050436,63,959.1343442726632,Scarlett,Lee,Tucson,Portugal,Marketing,Washington,,CONSTANT,CONSTANT
8,850.6432966981026,39.82312773893381,93,624.0148549660106,Charlotte,Anderson,Charlotte,China,Engineering,,,CONSTANT,CONSTANT
57,827.1362412626482,54.834528210630666,30,764.7618227805467,Charlotte,Jackson,Philadelphia,Portugal,Quality Assurance,,,CONSTANT,CONSTANT
74,678.1623945583476,45.866877419024,81,780.5822474050253,Aria,Anderson,Fort Worth,Argentina,Marketing,,,CONSTANT,CONSTANT
24,283.54051478061183,50.01455596725673,97,73.91951843340838,Owen,Miller,Milwaukee,Chile,Product,,,CONSTANT,CONSTANT
51,213.25154514663004,59.05939729004702,34,360.7185779974489,Emma,Nguyen,Las Vegas,Belgium,IT,,,CONSTANT,CONSTANT
72,874.5555319324129,34.06996989083963,22,453.71949501640887,Daniel,Young,Tucson,Argentina,Operations,,,CONSTANT,CONSTANT
91,16.730714441766324,42.171320815344444,30,294.29750092798236,Isabella,Scott,Atlanta,Denmark,Procurement,,,CONSTANT,CONSTANT
55,491.6084780297318,36.76464152522796,81,575.0889535727962,Olivia,Brown,Colorado Springs,Belgium,Customer Support,,Fresno,CONSTANT,CONSTANT
91,931.0232088733941,42.82226610868068,38,616.0150605037148,Jack,Gonzalez,Long Beach,Belgium,Customer Support,,New York,CONSTANT,CONSTANT
68,146.00312301666685,40.82300658914703,97,220.78985035662745,Ava,Davis,Fresno,Australia,Sales,,,CONSTANT,CONSTANT
46,897.5940905794057,51.83900446036024,76,454.72869141173555,Noah,Scott,Washington,New Zealand,Human Resources,,,CONSTANT,CONSTANT
9,83.7424458373065,43.287182718284036,54,66.8627886660269,Harper,Perez,Columbus,Mexico,IT,,,CONSTANT,CONSTANT
27,889.9313531780707,70.0261746198374,3,879.6006897492607,Chloe,Young,Indianapolis,USA,IT,,Long Beach,CONSTANT,CONSTANT
11,160.09719700005465,55.32299577469959,87,826.6284294819636,Charlotte,White,Louisville,Spain,Product,Philadelphia,,CONSTANT,CONSTANT
56,929.4833372880167,16.05746304504973,54,237.1543192973953,Emma,Green,New York,USA,Customer Support,,,CONSTANT,CONSTANT
5,248.72613335132365,76.69809488668176,28,402.83576304399736,Avery,Williams,Fresno,Switzerland,Finance,,San Francisco,CONSTANT,CONSTANT
68,465.62053516836335,48.41640704289579,7,60.4463755408835,Michael,Robinson,Baltimore,Finland,Operations,Austin,,CONSTANT,CONSTANT
39,704.6560275959893,53.18334271266131,26,20.181145795045374,Ava,Davis,Raleigh,Finland,IT,Fort Worth,Louisville,CONSTANT,CONSTANT
89,341.5018170289644,45.11237883365537,5,792.5824641017476,Ethan,Lewis,San Francisco,Czech Republic,Design,,,CONSTANT,CONSTANT
3,394.0522740806398,53.92477042894515,22,917.08708098924,Aiden,Ramirez,Kansas City,Ireland,Analytics,Denver,,CONSTANT,CONSTANT
26,794.5868576228945,48.254473911380614,79,956.2328793892086,Sebastian,Scott,Miami,Brazil,Legal,Fresno,,CONSTANT,CONSTANT
86,548.2104977013795,11.059655028679401,97,131.25173038607042,Matthew,Miller,Fort Worth,New Zealand,Customer Support,,,CONSTANT,CONSTANT
4,366.6486978400498,51.81488518638979,40,396.9854663517465,Michael,Moore,Washington,Switzerland,Product,,,CONSTANT,CONSTANT
19,113.51489696998351,49.36290705769249,44,757.0850041820178,Ella,Miller,Washington,Spain,IT,,Philadelphia,CONSTANT,CONSTANT
82,106.79668375344298,46.521470586049034,55,667.2362056096982,Sofia,Moore,Miami,Netherlands,Customer Support,,,CONSTANT,CONSTANT
67,923.5005781133736,66.97642885806589,59,804.192781513762,Amelia,Green,Long Beach,Canada,IT,,,CONSTANT,CONSTANT
12,82.032855257553,50.514292940969085,10,887.1550857776001,Carter,Robinson,Tucson,Thailand,Sales,Memphis,Tucson,CONSTANT,CONSTANT
91,616.2548273578732,58.94232087591924,99,180.14466079475866,Victoria,Martinez,Mesa,Colombia,Procurement,,,CONSTANT,CONSTANT
6,445.1487106775648,56.743249238192526,6,250.29650926056047,Owen,Jones,Portland,South Korea,Sales,,,CONSTANT,CONSTANT
52,519.1878077480609,35.494692018934174,25,978.5445991648073,Daniel,Hill,Charlotte,Colombia,Engineering,Columbus,New York,CONSTANT,CONSTANT
93,6.099665020500744,44.11412511037271,10,729.632082386105,Isabella,Lee,Milwaukee,Italy,Analytics,Milwaukee,Tucson,CONSTANT,CONSTANT
60,323.6908947475,65.37339837772421,18,563.4470675685329,Noah,Martin,Portland,Germany,Finance,,,CONSTANT,CONSTANT
78,889.747525506941,61.585723135468974,68,224.46409549929646,Michael,Flores,Boston,Thailand,Operations,,,CONSTANT,CONSTANT
49,963.1837721668873,46.04299485556021,88,808.7250669780736,Jack,Nguyen,Kansas City,Thailand,Operations,Kansas City,,CONSTANT,CONSTANT
42,531.5273071496819,57.76111008412075,51,231.08901926800263,Abigail,Jackson,Boston,Portugal,Design,,,CONSTANT,CONSTANT
84,668.0946128916476,47.274766806182235,46,816.1778949314735,Mia,Smith,Washington,France,Legal,Austin,,CONSTANT,CONSTANT
23,550.69467951878,67.38466052780487,56,668.7071542494864,Sophia,Moore,San Diego,Czech Republic,Procurement,,,CONSTANT,CONSTANT
82,100.05691784337823,43.657645521006,75,139.68575948884288,Carter,Moore,Detroit,Belgium,Finance,,,CONSTANT,CONSTANT
84,768.3082006900228,70.86420125533616,65,756.094556068578,Noah,Wilson,Jacksonville,Sweden,Analytics,Seattle,,CONSTANT,CONSTANT
51,623.4648445776434,52.16329129912019,36,892.056967126642,Harper,Moore,Fort Worth,Japan,Analytics,,Tucson,CONSTANT,CONSTANT
54,925.5830751968431,29.947993611210215,58,758.6255951476115,Michael,Hernandez,Boston,Poland,Legal,,Nashville,CONSTANT,CONSTANT
84,370.22527912686934,55.88562393358724,13,458.55450975772936,Amelia,Green,Seattle,Austria,Design,,,CONSTANT,CONSTANT
87,863.1236025526244,34.453460170443265,15,876.5564572762869,Daniel,Ramirez,Miami,USA,IT,,,CONSTANT,CONSTANT
13,448.73994221350256,85.99612500283592,7,358.2688659884389,Charlotte,Johnson,Portland,Argentina,Product,,,CONSTANT,CONSTANT
11,888.5859788883909,53.088367580229516,59,906.3171724630398,Sophia,Walker,Denver,Canada,Engineering,San Francisco,,CONSTANT,CONSTANT
5,415.2876984093787,35.907625173191306,59,844.4208367073167,Sofia,King,Colorado Springs,Germany,Quality Assurance,Dallas,,CONSTANT,CONSTANT
27,725.6902242168217,64.11605396646634,87,516.2908335215144,Samuel,Gonzalez,Albuquerque,Switzerland,Research,,,CONSTANT,CONSTANT
19,931.4519188682929,50.45209490368216,34,271.9241551720848,Isabella,Lopez,Los Angeles,France,Customer Support,,,CONSTANT,CONSTANT
84,549.0712157982992,43.7320662749927,52,503.49693651922956,Owen,Martinez,Nashville,UK,Procurement,Philadelphia,,CONSTANT,CONSTANT
82,403.30341122505587,39.70825062495784,65,349.30969795613566,Jackson,Scott,Las Vegas,Colombia,Sales,,,CONSTANT,CONSTANT
17,907.2108607818102,50.57539671414546,6,290.85780629011015,Matthew,Perez,Seattle,Peru,Sales,,Chicago,CONSTANT,CONSTANT
100,904.0762183652793,52.48386590849627,32,617.8543552360198,Emily,Thomas,Long Beach,Spain,Quality Assurance,Atlanta,,CONSTANT,CONSTANT
90,419.0327734281963,63.6503036878598,51,161.89074138768123,Noah,Taylor,San Francisco,Chile,IT,Charlotte,,CONSTANT,CONSTANT
84,220.39456756985908,39.81056729301061,94,43.56363302749566,Avery,Wright,Portland,Mexico,Sales,,,CONSTANT,CONSTANT
74,377.3023764873904,50.93483026606918,24,816.4022698482221,Mia,Nguyen,Raleigh,Norway,IT,,,CONSTANT,CONSTANT
38,385.72349092861333,21.406646107915577,94,737.5288575677993,Benjamin,Wilson,Houston,Australia,Operations,,Columbus,CONSTANT,CONSTANT
46,123.90720707169456,16.875773252516275,5,244.00968368019693,Riley,Rodriguez,Sacramento,Czech Republic,Human Resources,,,CONSTANT,CONSTANT
